date,humidity_percent,pressure_hpa,wind_speed_kmph,cloud_cover_percent,rainfall_mm,sunshine_hours,temperature_c
2015-02-02,25.20412743882236,1041.448282250307,28.969129492273446,97.1352675086055,4.389531285942128,10.563746360997804,66.84
2015-02-03,95.91084298026666,1042.6574358011064,15.426347591043307,63.2397264412137,29.730892654552477,7.934740793321044,51.12
2015-02-04,97.25056264596475,1026.147117593561,2.935135589751039,98.58955209217558,28.91078406865189,10.443340719561547,52.84
2015-02-05,84.67178784931689,1004.1350850058176,32.50920197726343,33.889342347863604,21.260728463333763,4.744688427013449,56.67
2015-02-06,44.36910153386965,1042.5554054363336,23.185222809464534,97.12051611903979,41.48873207120465,0.4078217114961,46.04
2015-02-07,27.81376912051071,1000.4061849705835,9.430460514542922,14.556224772862357,47.14450306678463,6.913679560261233,63.06
2015-02-08,74.73864212097254,1019.3898080339542,35.787246973306715,4.069477234702845,23.266793095680537,4.070322032704468,55.17
2015-02-09,55.21219949916811,986.9811680640718,1.8103325548220583,3.298406045460256,22.807352549919983,5.378260511068239,64.11
2015-02-10,29.763058787582306,1044.5368941092925,8.072784327910515,46.487037059922706,25.103186483537236,8.173322567072987,65.97
2015-02-11,59.614152808901615,989.853932043985,30.08187711223444,8.300419747859477,36.156201541653076,8.407976004850461,58.89
2015-02-12,22.75108168921747,995.7427764011285,28.375117212395566,51.216788416760174,33.40301453494811,0.3306769783897847,53.39
2015-02-13,92.74563216630257,1019.069391068975,11.570867748979122,32.75005035089005,11.141747460344353,9.231632074075362,61.45
2015-02-14,40.70239852800135,1033.4865100149086,2.4809950141113246,33.56289924741156,3.1947674299671656,5.922226979472947,68.31
2015-02-15,73.00178274831856,1023.3545914155409,34.32312288899775,63.56089965451698,47.462706490839466,6.680385279894599,47.34
2015-02-16,44.93688608715288,996.249373896011,12.547905522796103,16.30980061516202,13.053487986685214,3.5759302222782305,63.29
2015-02-17,61.605441694224865,980.0660129769243,7.828536597130609,76.6553370339731,31.929834234529586,5.050005432006971,52.73
2015-02-18,63.73682234746237,1033.0005406215207,20.642472894439084,58.20309197786347,41.42190013718612,8.524501607751981,55.52
2015-02-19,34.788356442042165,1048.9645128137765,36.40908797129789,91.49446288475109,15.013837527359314,9.320565635331102,62.25
2015-02-20,97.56677022116469,1036.6939184214264,1.7418631137350138,36.48406537675234,31.771670682846437,4.645274174015736,54.98
2015-02-21,82.01062586888916,1012.214463270963,30.63216352123551,98.27149920671255,5.395012057461246,8.29341039181596,53.21
2015-02-22,95.15991532513513,1043.2637082979375,22.898929117548356,57.58276467140232,48.49657221878304,3.0965220202612564,44.32
2015-02-23,91.5861880342119,1008.6893371182845,17.01796466207268,97.34019561875338,2.907913752531294,9.984271982130183,58.09
2015-02-24,67.83199830488681,1016.7453858970428,29.763217764202402,2.706065404711533,21.908733692048816,7.317770866888384,61.96
2015-02-25,93.74993880184934,1013.3990837176979,38.632976977665294,72.7976322412388,26.840962103001164,9.30223819280274,47.49
2015-02-26,27.07940016415356,1011.3336710865867,9.16824844650764,81.66215242927363,39.5240889331682,5.725858227814168,54.91
2015-02-27,35.67862899353162,1034.2633538505734,5.745894602884785,5.3173286676487574,6.056425853621061,2.749311419783463,72.2
2015-02-28,23.618183112843045,1016.8738235088645,36.51526980890788,57.896966401624574,22.040398692758828,5.150773359763727,59.23
2015-03-01,46.02642646106115,1002.1701985417651,26.75812309829215,80.19422935894484,14.985578477172618,4.577824733739849,55.56
2015-03-02,51.09418317515856,998.0710717360935,17.51944086247864,56.10387252230728,15.600535784667002,3.9925985212819093,57.3
2015-03-03,41.70792254191167,982.6423121877203,22.930382810571324,6.381359040546664,38.93939580326254,2.54608497289774,57.26
2015-03-04,86.29900073215435,1020.8236613318132,29.82455620704976,69.34472408983115,0.2730472515916571,9.110005702557674,58.14
2015-03-05,48.540266135487144,996.0972990780724,30.92127594822869,6.059691467330863,37.45418206679831,1.036219935846726,53.09
2015-03-06,42.47476077499046,990.3693745411468,36.795767232758585,81.74688950164385,40.51992150615531,10.650731158630007,53.55
2015-03-07,63.41568665265988,1025.7680974679374,17.073711555824907,4.303418330669439,45.06811219210345,2.100296674773042,54.51
2015-03-08,31.27393799798101,1027.6846480475085,11.736436400775801,13.73973810103708,31.344090161524175,11.758483822218496,73.02
2015-03-09,84.17575846032318,1032.6508424580365,25.586570671593677,27.51075905232685,16.67276641361206,11.861616577044892,64.43
2015-03-10,25.964051494381664,1015.2503827437014,16.629115971181214,63.33647922608,21.361736627443534,4.780644494893821,59.66
2015-03-11,98.95095492804138,1042.583822364272,23.783938157959117,97.6359099631306,48.48680411437146,11.853852871587154,45.22
2015-03-12,81.77958154373259,1045.543992737876,16.79943193823801,11.782285261993442,44.05934132179261,10.428822207368716,60.9
2015-03-13,35.89725452273379,1036.5159657854742,6.119831467126979,14.270766921391843,23.176295454972102,0.9891633233599872,63.21
2015-03-14,20.441769369888192,1024.4915437405732,18.777070066358338,36.887039670098034,47.15315035554612,11.367942763543418,63.41
2015-03-15,85.23691427638673,1001.2604667513832,27.636712877641312,83.62191377553202,41.14774377032295,0.5101726308551306,39.76
2015-03-16,76.54858750780937,1048.8061445134156,31.971352306705995,46.72309527508142,45.05449308298974,2.182971524869286,46.18
2015-03-17,78.32057344327899,999.1895317034357,19.733051071861873,32.16106002558217,34.14886172879605,7.015146490160092,55.88
2015-03-18,81.70162773487566,994.1859845393302,6.609515608416037,56.120383220886126,42.88270217309975,0.9688461408001632,45.81
2015-03-19,25.92357213872723,1010.9507879650608,16.587508385977262,26.052319744575,44.58830706671629,1.940733083872427,55.64
2015-03-20,48.67725828354181,983.9788399498672,31.45175715366793,40.115990724752095,4.600829227033571,11.441901445346865,70.92
2015-03-21,29.269524762010377,1048.4946125270253,16.514370824682914,33.260514923204184,48.260848833032924,11.936254618651297,65.4
2015-03-22,89.04827407004748,1021.1903489491498,27.861231744168894,80.41410224146459,16.680654938203165,9.577638501363566,50.51
2015-03-23,69.86385014620464,1018.9866464164922,20.28854726712359,92.42557264380008,21.99497547916777,6.182512697576433,52.8
2015-03-24,46.471841988211935,1025.9057395929804,9.648925004375869,75.95721921569118,39.59518795964077,10.803611228300102,54.91
2015-03-25,25.084668022881893,1014.7916553444045,31.84602032092297,43.90835760299835,33.244815278624884,1.3427852506028244,57.83
2015-03-26,44.878585737252976,982.2444461966179,3.3685381628274813,50.43349774966638,44.652995621802866,11.314702430940107,60.27
2015-03-27,46.014665762139764,1022.8617902188278,20.995611310206023,12.507369392943568,20.028687538838607,4.218635129465186,63.98
2015-03-28,78.36849426704512,1030.1321713869502,8.355641369736198,74.68647111345378,18.66440818380793,10.337872694798333,59.16
2015-03-29,71.00459770841705,1009.1724342436837,2.682625141655026,59.64756793950441,1.5844424770659837,8.020480871824692,64.87
2015-03-30,90.97701940610612,1033.0106900449834,20.117357483329954,90.24399961374364,23.136268833482905,11.523291648668664,53.57
2015-03-31,57.777194012955945,995.8900909536894,19.982486237396945,20.06111435751532,36.20353851645544,10.376135373549818,61.91
2015-04-01,29.567539675064136,995.4893613746328,28.276036067028834,75.97261219326121,15.058935881310804,10.654773762610873,64.31
2015-04-02,77.0595829778396,991.2991891381301,29.790027722076196,68.46716617191898,23.13632568369207,7.581052273440366,48.49
2015-04-03,80.8628038893518,1006.0396331852413,29.11165954771587,26.58455338097522,10.969888424263901,9.997902371715309,64.03
2015-04-04,64.9021758055597,1039.2908424772359,16.3823493166702,66.73786395408251,38.63939029357304,9.085573809136061,56.72
2015-04-05,81.67737439636488,1037.9538443504346,25.267591489062504,92.43733805766496,3.025578067057355,1.939477570846647,52.19
2015-04-06,59.50364770915126,1006.7976945574453,23.077809705758412,91.84359876671189,35.269152750024915,7.783162696238916,51.65
2015-04-07,61.818626350559526,1021.2383115186166,16.862470244676786,71.96265745161413,18.947000587249175,1.7781065582419036,55.39
2015-04-08,54.20328146868397,1030.4571421532441,23.888507767439727,4.80731125340601,2.0798034693560394,10.43347346262636,73.8
2015-04-09,22.033530139527613,996.8844742239617,37.8899150682505,87.22643373201615,42.67347936458929,0.7913975920796217,47.22
2015-04-10,28.631314159464356,991.7698760126323,7.715749747255094,65.777860700454,24.38609315905826,11.844560042319303,65.17
2015-04-11,22.51433485493874,1048.0467195248618,36.23088383142105,31.043425318273442,29.965948480806453,4.807519993652537,60.03
2015-04-12,70.91283290110243,1023.2290119246733,2.1382205593279346,18.72503617056993,36.601534576222846,2.0475522444172274,56.08
2015-04-13,45.148478486106136,1048.6991005283564,12.335568516066427,11.620386299731711,32.75372165005944,11.228099803934676,68.52
2015-04-14,60.685655293176225,1003.642919099256,11.52580994446113,5.0236899257760985,36.54284354073058,0.5451118347581754,52.63
2015-04-15,92.60531791408744,1029.2122189981892,25.05460431523623,75.41032479507564,38.114084228892885,5.641267614107802,46.03
2015-04-16,39.94337833191,995.5822545578866,5.248998071091613,23.584299894327533,29.457576528230543,9.242725535094031,66.15
2015-04-17,52.830633842850375,998.2840119891739,35.293904473590146,2.425293604325507,18.281891545387836,3.801005705180412,61.56
2015-04-18,80.4440910834439,1015.8331484888737,33.14205633860165,39.72706518419893,12.157107485817132,6.346016038833614,58.23
2015-04-19,38.3038532393298,1002.373268785565,26.08263278741111,48.26070805923389,45.14516183263936,8.404956195765623,54.76
2015-04-20,26.158392786303438,991.7335094688409,18.33655327168791,16.92302309001269,48.49624223191101,11.42371705201585,66.4
2015-04-21,43.180116233101444,998.4016491392529,37.318241685683134,4.404833616254978,17.883137754910443,1.2324316712523595,61.36
2015-04-22,32.897702980320354,982.5023876126105,33.22986218882224,18.912548309806887,5.615536453615011,1.886720444579037,65.8
2015-04-23,94.37581218740584,1029.309653503424,19.972605923249795,67.91027618365743,11.126866355821562,6.1064507423288035,53.62
2015-04-24,84.64963036515336,1014.4481659960103,28.074934178172448,8.22436772512064,33.533367299359476,5.021699533800563,55.74
2015-04-25,70.67230052083389,986.5970146483168,22.67719808718738,55.50370305569938,8.646668497916538,4.9295539282039975,54.28
2015-04-26,89.71684721501742,992.0185795189943,23.517689535530582,14.641198790816667,39.006113653049404,3.5635380352338384,49.19
2015-04-27,84.29376615192916,987.177417667885,13.23904277749885,19.568917358041936,46.151511993735674,6.728217582107474,50.5
2015-04-28,34.925604710882865,1022.8814965793114,18.48338418499587,39.307788326669865,48.18257575394236,10.599460033988596,61.87
2015-04-29,91.40471987919823,986.5947254528745,3.1248572315897682,10.082533605373134,0.466275298744534,1.9310920864543664,59.07
2015-04-30,63.147379353252056,1032.799763312465,14.2939476665837,17.320350278221287,47.907708247720834,2.583435953949092,52.9
2015-05-01,84.595212413125,981.4357643524273,27.833140614486076,34.895241145135415,37.009720956480884,8.049881973595028,52.46
2015-05-02,91.68730399387945,997.4563051597124,38.12864122024745,32.96690054983669,4.202511613190113,0.67437185144765,52.19
2015-05-03,45.44027799774911,1042.3466673124335,38.52256451052081,74.92714856757318,20.76202343893632,8.085170394756078,57.02
2015-05-04,28.80415396221414,1030.2971922685572,22.228914764995665,7.478230512642437,35.00227372897545,3.773473810360048,65.76
2015-05-05,38.234813003355335,985.1077833047981,24.26489007238328,86.04507356663434,47.834274633052466,4.29424717680018,47.87
2015-05-06,54.1686230901005,1037.4788273139625,7.4288474200387,81.62321707394548,8.207069680569628,4.866592485874802,62.52
2015-05-07,85.44118127379944,1014.5124585078144,27.81232432374123,76.59916396919384,6.386664096347699,4.195050737900578,51.29
2015-05-08,88.85844666050747,1039.274811901818,2.8263517069754496,30.937236246313248,23.617352663093925,10.094515455354387,61.74
2015-05-09,20.556170442495258,1022.0517842115275,11.38742743197778,82.28817855407875,48.40494468692446,11.35282148880371,59.9
2015-05-10,60.85978420620526,1027.7283122423,26.73453389141769,18.28020802892808,48.568960762900524,6.576137703794261,58.06
2015-05-11,53.39288025190232,1049.5451092276996,12.412405261739572,12.440920585502823,11.395737052645465,6.982541986019273,72.02
2015-05-12,37.76862483765842,996.2634882146813,1.9938749645781728,4.4956333489487355,15.967357398572869,0.8457972961612219,64.44
2015-05-13,29.589229386694626,1023.6761902332972,33.27481637403855,93.9310363005576,45.40159928223272,8.558303140332008,52.04
2015-05-14,47.00921371229023,1012.2224973040179,12.413200285382523,30.80108977052737,36.742074542603206,7.009186475569008,60.49
2015-05-15,95.43277631300154,982.7616367045885,2.524208994347137,91.7617880177906,48.615821432880914,0.6047342856912041,38.8
2015-05-16,45.856234561660415,981.0129449052006,2.9915265801146074,27.26135615193297,44.657418150777715,2.3811080048604394,54.85
2015-05-17,61.50324973946929,988.3460004472502,10.070351951550144,90.75659593363496,10.754802515687167,2.423321044710753,53.25
2015-05-18,76.24151671161422,1025.4364218376984,7.12063788886105,90.39290528460883,37.98634297063417,2.0516154233203108,47.03
2015-05-19,49.09036819034352,1019.7014161539374,30.972004711206033,92.36760450107128,2.4282615780058303,7.903751455473325,62.17
2015-05-20,97.74256661767686,1018.7400692814609,12.867361866681378,49.61534392841938,40.8916389370737,11.141275384269226,55.13
2015-05-21,96.99578359536889,982.2299733769783,32.1878314015933,86.5946286798892,30.077838122230403,9.155703904300312,47.78
2015-05-22,40.14258366602913,1012.8512097452005,6.953839912926112,95.07658961673202,47.805048131823085,5.728481822566959,52.62
2015-05-23,59.77988047139084,1044.723597248977,19.715167181763352,32.461694189717946,48.001622773453924,4.848615575813783,52.5
2015-05-24,44.07026478534157,1007.8314308517453,27.521485342125153,41.887440568255506,2.5407554512177635,4.637497263710671,67.84
2015-05-25,42.78723955019741,1023.7445728851919,26.079634154634196,71.9240187335744,8.026074277788393,7.2149634923499,64.37
2015-05-26,22.950955788362624,1034.5873072936201,24.04517639721075,30.03598217233009,24.21035236593458,4.310647907334436,64.52
2015-05-27,68.76514671839175,1034.8747695399322,36.99286407724679,75.38093089126589,43.97467624730746,2.7134636542646056,46.45
2015-05-28,60.21432185830892,1016.349605767669,9.141005908269776,7.389214521353393,40.722257114802815,7.234114878906995,60.63
2015-05-29,24.118300099999146,1040.0566361781634,19.748768178484216,52.34983842885422,48.21850131758894,4.688464961130878,57.6
2015-05-30,42.29171713892892,1007.3964665354623,35.35970200289635,12.23134840837452,30.904205855567042,0.16949794972600607,57.26
2015-05-31,92.6612708773323,1042.208525034936,3.1157506238062815,29.332347643667646,12.82817597808103,0.2667733628012945,57.28
2015-06-01,39.16495125335779,996.8159016476882,2.23553073012301,25.8625392486472,1.2553319752588665,3.28963933385302,67.63
2015-06-02,31.591589767297847,999.61514848934,9.332091502331657,83.89320735626661,11.146324536027446,6.149066394082364,63.32
2015-06-03,59.15622082220504,983.7184436939301,25.320848781520738,19.351725540619746,33.76365989768123,4.250874092015865,55.34
2015-06-04,98.85203632884806,1035.6907285579598,10.395185057992276,80.84479201591189,46.31374116715066,0.2886618286506235,40.64
2015-06-05,39.364421720920035,1009.1938665362894,7.609595352351959,79.3960345907922,16.04518336541324,2.677821165038885,57.55
2015-06-06,73.77084379247029,996.038162973798,18.35209261433168,49.88830555572299,43.78521651446477,1.1570317040953935,43.31
2015-06-07,80.9295692262974,996.2253194331606,24.54392275077646,23.38432555961296,19.744912417057826,11.383584016336998,61.65
2015-06-08,39.01100351939198,1043.0979958860464,9.942308280669616,22.689633995622273,15.413562468427516,3.754008907542318,67.95
2015-06-09,78.25730788894876,1038.3741620322726,12.027647468949683,46.49246471158478,25.442212140290906,0.1771964591459505,51.36
2015-06-10,49.422650617540256,1018.7471619750029,24.542372192460554,0.880900739351631,22.11367462048076,7.926759023827962,69.2
2015-06-11,70.58446644748636,1023.1277560291005,37.82953687957811,53.135075461136616,45.68999342585091,2.7893752860938057,44.45
2015-06-12,70.68237686087159,1013.2027899385204,26.98966909752353,95.27795257670554,23.412847370406325,6.80083506037205,52.11
2015-06-13,62.86197472598068,1007.4166580015166,31.3161657433824,15.47068818625965,13.866769361153775,1.8089454553138542,58.97
2015-06-14,27.223181604352664,1044.0833816852833,14.672403790218752,57.33456214756034,42.128278875095184,11.808158821469576,64.06
2015-06-15,86.82419964713904,988.7928892464212,10.890174375378642,96.17786886444568,49.93747558297834,11.643110238783997,45.12
2015-06-16,45.66240519773886,1009.291275280136,18.170709728104903,86.05221394916002,32.408570959066196,7.871800220283671,55.68
2015-06-17,34.92148083198834,1004.1193335591513,32.28531314846695,85.03801163813402,12.52306844681793,8.48643146186473,59.49
2015-06-18,23.262011324381113,1014.8705504175804,18.251985671622233,82.1849930396189,11.940753850658965,5.110546695499816,61.08
2015-06-19,67.27143545505935,1012.0342312181623,33.86901635159444,30.90236060561856,2.8853348107629904,11.546152145018027,67.75
2015-06-20,74.2051489473826,1016.3222672155757,39.55087922780508,89.06168312668122,3.8646519257042433,5.084875444454411,52.94
2015-06-21,21.32702631422849,989.7943284058896,2.8810666292134535,94.1340351233171,45.74915475913812,2.873615968896723,52.5
2015-06-22,60.96744466394248,1015.9199051059294,1.8164062433481476,49.57924232990394,4.824355352477527,1.384543315246848,56.52
2015-06-23,38.11966201583503,996.9693169721047,5.983588116534473,35.457104725945875,24.21719241383894,2.497503603772627,60.23
2015-06-24,71.61382323275599,992.9031944291734,15.374787029373849,41.422901560585615,34.906088984658915,6.866562047144665,54.38
2015-06-25,33.94931432039932,984.5383953150334,5.241688365817296,33.420644183126555,42.517739138680156,2.941100615271589,56.76
2015-06-26,75.27501904819728,1033.38567911293,34.82657910475024,21.241844202454008,8.563547512686364,7.850993141370537,63.12
2015-06-27,50.93882770404299,1009.9209344599592,0.9258500410825521,61.84484702528894,21.88893395626784,4.58621423862056,60.43
2015-06-28,94.93839909893876,1023.865057831823,12.6317086534329,56.25968862453229,12.574009750688875,10.642474865006932,59.75
2015-06-29,31.00167553167946,1030.931534031332,7.387785179768214,46.258507103927556,12.791154498330082,6.7017368095869285,68.33
2015-06-30,47.285308084020684,1027.5521665719486,37.26157320630129,9.584538668483178,15.191965374333794,7.471248637215313,68.4
2015-07-01,29.077881699247126,1012.9350503362778,26.77924019560112,79.68929647059998,29.355810720923365,6.6787176359121245,57.66
2015-07-02,93.97548946228503,1007.1528970266211,36.48121025805498,17.49335627507892,0.8288735842794104,10.62682529029229,62.9
2015-07-03,90.18714827047847,1006.3171936748464,38.893148412415734,11.456204339604813,20.438314315776395,0.7610348151502961,51.4
2015-07-04,40.63533021721245,1024.8034157851039,19.88392974709477,62.30713954829474,9.341506761639629,0.8081844850889417,58.64
2015-07-05,72.79872368273432,1014.6356048459311,9.37276432192105,39.864436123772315,48.35592542563174,8.42088293909698,51.96
2015-07-06,85.37777601609727,1039.4392573591958,7.7491514478635715,5.980847535232947,29.136457962515514,9.21556682457814,62.22
2015-07-07,64.416064927957,1041.2291389028699,8.91675446743362,35.55683549610582,43.404773441516134,5.2030730193836146,55.56
2015-07-08,62.37204626848052,991.9392264604563,28.343732304880117,77.17803522849628,9.7844993384806,4.22766249665116,57.6
2015-07-09,39.34818327203614,989.5363556082008,1.6178291249200294,61.52492052170976,40.50078496618939,3.335340794464958,54.57
2015-07-10,27.44822142447194,1024.12806482252,2.0544429213085946,36.27860229869968,20.739123065261666,2.8127386300025727,64.87
2015-07-11,91.77726063626613,1001.0858023643596,24.325717695326002,19.18047916345881,8.884734442470121,10.943503076143262,66.71
2015-07-12,92.03344457306643,981.2999503135569,25.682285869496262,63.179562080477325,38.06226011941164,3.5416745563340695,44.85
2015-07-13,70.64811658186144,1042.2049868554068,26.610516972898402,88.75553009463553,38.10055488076405,7.77694554973436,51.35
2015-07-14,47.122383283896056,995.8830537070666,14.87522018354365,64.62727180159138,49.79439534320305,9.445137364603465,53.97
2015-07-15,47.93676596901287,1045.0496456180067,32.237795548566126,81.29038546502242,39.0468630899082,0.2635989413709705,45.21
2015-07-16,78.07645430961915,1030.2204115614777,21.344983509064704,52.1527838554371,7.263362396356393,0.4064897985982392,55.05
2015-07-17,91.76882079620617,1033.385744293804,4.218625200376778,71.79711067410288,16.12723708928641,3.9976488556484315,55.83
2015-07-18,90.96691394120938,994.1023047055212,31.883972282693808,89.62267737783523,22.586345864557302,8.352188931764438,51.32
2015-07-19,82.3900436686099,996.3936097931769,38.12271145081833,77.31789782586551,6.332640285489754,3.1295836231481964,51.63
2015-07-20,71.36253169234303,1016.4887427676846,2.401452520094347,90.98539533981457,39.4019487223907,0.01779948518700314,42.93
2015-07-21,26.731197199603905,992.0469896854903,15.654053548023196,43.113960211605985,26.334926895629323,3.457774799327004,58.14
2015-07-22,32.930297127569105,1001.3802184878123,19.500641793389907,90.42202551270566,47.22247845478768,1.081569799722153,45.25
2015-07-23,91.88433508216634,1002.5023734563463,5.858830403132678,62.15672344817076,29.465407226291013,2.6329596695078785,48.6
2015-07-24,68.5143247727672,991.1740953276935,34.70835791131508,87.00487660816937,26.144954186912695,3.9982800083915713,46.81
2015-07-25,20.73576412933037,994.3627983376613,11.36598579560176,3.93765304378354,3.5712576466432164,1.5366882608250219,72.05
2015-07-26,28.11772342928257,1035.198628940578,31.320341597526404,65.78523819135361,7.467295247228889,8.47637672937192,64.69
2015-07-27,73.08014152864446,991.7037098183088,26.839779281132643,84.79750788778986,42.476303838207556,3.0710427840742596,42.8
2015-07-28,20.404926707697495,981.9920174290746,23.921832898680936,17.420203364319974,49.53379889129042,7.933137591659548,60.34
2015-07-29,32.86464411339989,1024.0548459840256,7.685713947862176,66.17869334649231,20.758956794913473,7.188394233854032,65.09
2015-07-30,63.89870314932689,1048.3188183574714,8.828140822036229,82.49547142166314,40.50430418624645,10.776545852324832,56.95
2015-07-31,75.35161581541546,1003.1849670236185,1.8939361898627727,28.794936963263705,31.379288316532588,1.055198068136031,52.04
2015-08-01,72.15690076020805,988.3058992237377,9.628497191290656,40.5246327906392,47.95296368358568,2.575297336363977,49.49
2015-08-02,37.941544756844785,1019.9271127757272,13.817744378420564,56.95177184992194,11.906861772204664,10.382141148527712,65.82
2015-08-03,76.97433770780287,1043.4447947766953,33.325812154497015,51.91676888845621,27.24178715039715,9.865577476628317,55.02
2015-08-04,38.97992699974401,1034.8843245879934,14.655706668592213,3.9189393037135645,20.43979091712978,2.3052666861846083,64.25
2015-08-05,46.03197585274142,1023.5761107888901,30.184871310624256,9.867209808541343,27.085798797150762,1.2928321433534897,56.25
2015-08-06,79.71931240944193,1002.0539547625319,17.577691251819502,10.046657930436131,13.44290417094276,10.274897575442326,65.88
2015-08-07,71.97063192377718,1017.9316121293353,31.394732479755536,26.2267905499175,24.8873081357872,2.137656681896457,54.22
2015-08-08,87.93787283953424,986.3871388912979,39.050864017481594,24.586411280244924,31.240207336238257,10.453316472849542,55.4
2015-08-09,72.60903138402747,1027.526179699647,9.593662322303205,74.22223837867996,4.0607941999746044,11.533376392532887,65.52
2015-08-10,65.46468826683773,1030.7567213228356,34.49366447855505,57.27443860161445,37.14936274038116,2.649679662908045,48.1
2015-08-11,27.493981426247398,1047.5522136036943,24.872963452230987,76.39760846452411,35.326148158020864,10.08465119905146,59.42
2015-08-12,49.41726424475468,998.227815112155,32.69177046354619,6.989605741087013,44.02288007257426,5.0859730797871565,55.78
2015-08-13,41.216189414538036,981.2919493330115,26.06343609071221,48.521423747160064,21.292827590496277,9.46534109704195,61.01
2015-08-14,39.51917147032668,1018.1925925099006,16.957980290966006,32.37755792652695,3.0834566307358866,4.888746491746119,66.93
2015-08-15,97.84084438019565,1029.475335307777,9.122997577671615,84.99393107557464,23.073056451084344,0.8447471848046031,46.28
2015-08-16,51.44781797334083,1035.3285233118092,2.8014090132466007,70.77891569099033,6.880458603098072,8.552343271363972,63.26
2015-08-17,91.36372441416907,993.5617253117367,21.42073457842868,86.92584708267962,32.372340676090886,1.8082636788429487,41.49
2015-08-18,70.49109007978103,998.3227008325916,39.61304378107462,4.642712240606006,2.3565762065652915,11.124301071800389,70.7
2015-08-19,83.58490428333187,1015.8813647687108,29.52167220056825,72.08234895666004,18.69982031138476,5.012955396248415,52.94
